Original Shapefile Name,Agency,Date Acquired,Acreage,Time Frame (Days),Project Name,Treatment Type,Date Completed,Other
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",5.58925900370337,,San Marcos Pass Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",24.4898017800809,,San Marcos Pass Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",8.05455858301208,,San Marcos Pass Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",25.152262738,,San Marcos Pass Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",41.5014222731,,San Marcos Pass Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",28.875346248285,,Painted Cave Roadside Maintenance,Roadside Maintenance,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",1.87328951336008,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",9.98532990371529,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",29.607349301995,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",108.129369097427,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",81.4884891815139,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",98.7565037439267,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",118.609328840246,,Bar M Ranch VMP,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",165.519891523848,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",166.531120730466,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",175.797986701661,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",223.256970143966,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",209.374087020953,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",142.050835366357,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",141.036924935054,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",249.180389769239,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",63.6691561968406,,Spaulding/ Midland VMP Project,Burn Plot,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",2.63989581312774,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",3.36383353073405,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",44.2145929249716,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",40.5617845601046,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",2.10247085956173,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",2.46088148778647,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",1.15910927956898,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",0.742873264905905,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",1.91868871569921,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
Fuel_Treatment_Polygons_20220523,Santa Barbara County,"Jul 6, 2022",1.88308752141706,,Orcutt Community Fuel Reduction,Fuel Reduction,NA,NA
2020-UpperToroCyn_FuelTreatment_project,Carpinteria,"Aug 23, 2022",,,,,,
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.82,,,thinning / chipping,,chapparal
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.58,,,thinning / chipping,,chaparral
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",4.76,,,thinning / chipping,,chapparal + oak woodland
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.09,,,thinning / chipping,,chaparral
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.41,,,roadside brushing,,grass / weeds
BellaVista_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.22,,,roadside brushing,,grass / weeds
EValley_Torito_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Franklin_Trail_fueltreatment_project,Carpinteria,"Aug 23, 2022",6.09,,Franklin Trail,thinning / chipping,2015-03-30,chaparral
HiddenValley_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.55,,HiddenValley,thinning / chipping,2015-03-01,chaparral
HiddenValley_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.04,,HiddenValley,thinning / chipping,2014-04-01,chaparral
HiddenValley_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.36,,HiddenValley,thinning / chipping,2014-04-01,chaparral
HiddenValley_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.39,,HiddenValley,roadside thinning,2013-06-20,chaparral / non-native veg.
HiddenValley_fueltreatment_project,Carpinteria,"Aug 23, 2022",0,,HiddenValley,thinning / chipping,2015-03-01,chaparral / oak
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Toro_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.05,,,thinning / chipping,,chaparral /  oak woodland
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.85,,,thinning / chipping,,chaparral / eucalyptus trees
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.66,,,roadside brushing,,chaparral / trees
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.83,,,roadside brushing,,brush / grass
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.15,,,mastication,,chaparral
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.97,,,mastication,,chaparral
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.01,,,masticfation,,chaparral
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.26,,,thinning / chipping,,roadside brushing / chipping
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.91,,,thinning / chipping,,chaparral / trees
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.66,,,thinning / chipping,,roadside brushing
Ladera_Vedanta_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.24,,,thinning / chipping,,chaparral / trees
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.36,,Ladera-Toro_connector,thinning / chipping,2015-04-15,
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.55,,Ladera-Toro_connector,thinning / chipping,2013-06-01,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.25,,Ladera-Toro_connector,thinning / chipping,2014-06-01,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.29,,Ladera-Toro_connector,thinning / chipping,2013-06-01,chaparral / trees
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.21,,Ladera-Toro_connector,thinning / pruning,2013-06-01,grass / trees
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.41,,Ladera-Toro_connector,thinning / chipping,2016-06-01,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.9,,Ladera-Toro_connector,roadside brushing / chipping,2014-04-29,grass / weeds / brush
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.25,,Ladera-Toro_connector,roadside brushing / chipping,2014-04-29,brush
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.23,,Ladera-Toro_connector,roadside brushing / chipping,2014-04-29,brush
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.82,,Ladera-Toro_connector,roadside brushing / thinning / chipping,2013-12-17,Grass / brush
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.56,,Ladera-Toro_connector,thinning / chipping,2015-04-06,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.48,,Ladera-Toro_connector,thinning / chipping,2015-03-20,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.57,,Ladera-Toro_connector,thinning / chipping,2008-04-01,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.22,,Ladera-Toro_connector,roadside brushing / chipping,2014-03-20,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.23,,Ladera-Toro_connector,roadside brushing / chipping,2014-03-20,chaparral
Ladera-Toro-Connector_fueltreatment_project,Carpinteria,"Aug 23, 2022",0,,,,1899-12-30,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
NeighborhoodChipping_SRAFPF-5GS15141,Carpinteria,"Aug 23, 2022",,,,chipping,,
ParedonRidge_Fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Rincon_Fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
SantaMonica_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Snowball_Peak_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
Snowball_Peak_fueltreatment_Unit,Carpinteria,"Aug 23, 2022",,,,,,
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.29,,Toro Canyon,thinning / chipping,2010-04-01,chaparral / trees
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.33,,Toro Canyon,thinning / chipping,2015-02-20,chaparral
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.48,,Toro Canyon,thinning / chipping / removal,2016-06-20,chaparral / invasive species
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.37,,Toro Canyon,thinning / chipping,2014-04-15,chaparral
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",1.46,,Toro Canyon,thinning / chipping,2016-04-01,chaparral
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.62,,Toro Canyon,roadside brushing / chipping,2015-05-20,chaparral
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.96,,Toro Canyon,roadside brushing / chipping,2015-04-20,chaparral
ToroCanyon_fueltreatment_project,Carpinteria,"Aug 23, 2022",0.8,,Toro Canyon,goat browsing,2010-06-10,chaparral / willow
ToroCanyonPark_fueltreatemnt_Unit,Carpinteria,"Aug 23, 2022",,,,,,
ToroCanyonPark_fueltreatment_project,Carpinteria,"Aug 23, 2022",3.11,,toro canyon park,roadside brushing / chipping,2014-04-30,chaparral / evergreen trees
ToroCanyonPark_fueltreatment_project,Carpinteria,"Aug 23, 2022",2.81,,toro canyon park,roadside brushing / chipping,2009-03-20,chaparral
ToroCanyonPark_fueltreatment_project,Carpinteria,"Aug 23, 2022",7.53,,toro canyon park,roadside brushing / chipping,2009-03-20,chaparra
ToroCanyonPark_fueltreatment_project,Carpinteria,"Aug 23, 2022",0,,toro canyon park,masticator,2011-07-20,chaparral
ToroCanyonPark_fueltreatment_project,Carpinteria,"Aug 23, 2022",7.53,,toro canyon park,roadside brushing / chipping,2009-03-20,chaparral
Zaca_SBC_Support_CASBC006285,Carpinteria,"Aug 23, 2022",,,PL-566_Rincon FB Maintenance,dozer clerance_re-work fuelbreak,,
Zaca_SBC_Support_CASBC006285,Carpinteria,"Aug 23, 2022",,,PL-566_Rincon FB Maintenance,dozer clerance_re-work fuelbreak,,
Ag_Greenbelts_02182021,,"Aug 29, 2022",10.4388947213,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",20.3841416227,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",12.6278103182,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",6.46146368329,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",7.53403403044,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",27.1586738924,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",30.6717289573,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",192.884181597,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",12.1047463681,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",23.5482309222,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",5.88495596061,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",13.2257552298,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",6.11740480163,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",9.9124835077,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",9.41302338589,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",5.10669330931,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",11.2158728116,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",7.329544421,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",7.86380267482,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.02764010886,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",3.37585992422,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.80996560366,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0.29803271382,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.66612409847,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.21641451556,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",32.0220363496,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",2.17932140635,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",2.75003196324,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",8.22522304159,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",10.9293661002,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.82174156988,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",2.82191811854,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",30.1589765071,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",352.246684406,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.98742677931,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",5.44648023911,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",5.94301411303,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",555.03759537,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",36.9055781441,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",6.98531471626,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",20.3309486789,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",4.10348452043,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",3.74669691265,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",3.49327361789,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",25.7429088457,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",7.84308553682,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",9.16803744367,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",2.47314755287,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",10.3163433674,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",8.17975308586,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",24.5663789807,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",58.9480114203,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",86.5515860734,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",13.4384059166,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",23.1664157266,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",290.242552765,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",29.7629377276,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",11.5989679623,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",10.2492034929,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",336.96999237,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",27.4895167061,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",22.2354809579,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",31.4180415888,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",8.42404979025,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",15.1521120238,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",30.6331914765,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",83.1588561443,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",90.9406503265,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",339.500147176,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",8.12024888514,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",13.0617476917,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",1.38658436571,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",35.0174397572,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",15.6125356051,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
Ag_Greenbelts_02182021,,"Aug 29, 2022",0,,,,NA,
